
Note: Compatibility modes selected: hs a


Circuit: * bias-core-designer-check @ fs_-40c_3.63v -- generated by sim/harness, do not edit

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
vddst                                     3.63
nibst                                 0.681803
ibiasst                               0.681803
xst.ks1                                2.53554
xst.ks2                                  1.641
xst.ks3                               0.932594
xst.ks4                               0.392757
xst.nkg                            6.96968e-06
xst.pg                                 2.70389
xst.nbg                               0.567545
xst.pb                                  2.6989
xst.nkm                               0.547482
xst.nokl                              0.522917
xst.noko                               1.59152
xst.nokx                           9.05572e-05
xst.n1                                0.537841
xst.n2                                0.533219
bias_okst                                 3.63
xst.tok                                2.11518
xst.nt                                 2.11391
xst.na                                0.708924
xst.nbtop                             0.711073
vrefst                                 1.19775
xst.nb                                0.708931
xst.ec                                0.667062
xst.er                                0.708847
xst.nz                                 0.53322
xst.x47.11                             1.19775
xst.x47.21                              1.1672
xst.xr2__1                             1.16719
xst.xr2__2                             1.13664
xst.x48.11                             1.13664
xst.x48.21                             1.16719
xst.x49.11                             1.13664
xst.x49.21                             1.10608
xst.xr2__3                             1.10608
xst.xr2__4                             1.07552
xst.x50.11                             1.07553
xst.x50.21                             1.10608
xst.x51.11                             1.07552
xst.x51.21                             1.04497
xst.xr2__5                             1.04497
xst.xr2__6                             1.01441
xst.x52.11                             1.01441
xst.x52.21                             1.04497
xst.x53.11                             1.01441
xst.x53.21                            0.983857
xst.xr2__7                            0.983856
xst.xr2__8                            0.953299
xst.x54.11                            0.953301
xst.x54.21                            0.983854
xst.x55.11                            0.953298
xst.x55.21                            0.922744
xst.xr2__9                            0.922743
xst.xr2__10                           0.892186
xst.x56.11                            0.892188
xst.x56.21                            0.922741
xst.x57.11                            0.892185
xst.x57.21                            0.861631
xst.xr2__11                            0.86163
xst.xr2__12                           0.831073
xst.x58.11                            0.831075
xst.x58.21                            0.861628
xst.x59.11                            0.831072
xst.x59.21                            0.800518
xst.xr2__13                           0.800517
xst.xr2__14                            0.76996
xst.x60.11                            0.769962
xst.x60.21                            0.800515
xst.x61.11                            0.769959
xst.x61.21                            0.739405
xst.xr2__15                           0.739404
xst.x62.11                            0.708849
xst.x62.21                            0.739402
xst.x63.11                             0.53322
xst.x63.21                            0.533219
xst.xrz__1                            0.533219
xst.xrz__2                            0.533219
xst.x64.11                            0.533219
xst.x64.21                            0.533219
xst.x65.11                            0.533219
xst.x65.21                            0.533219
